form	lemma	POS	morph
par	par	PRE	MORPH=empty
aultres	autre	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Semblablement	semblablement	ADVgen	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m|CAS=n
murmurateurs	murmurateur	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
blasphemateurs	blasphémateur	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
mesdisans	médire	VERppa	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
directement	directement	ADVgen	MORPH=empty
ou	ou	CONcoo	MORPH=empty
indirectement	indirectement	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
eulx	il	NOMcom	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
aultres	autre	NOMcom	NOMB.=p|GENRE=m
viennent	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
contredire	contredire	VERinf	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
mespriser	mépriser	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
confrairie	confrérie	NOMcom	NOMB.=s|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
anathematisez	anathématiser	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
excommuniez	excommunier	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
mauldictz	maudire	VERppe	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
malediction	malédiction	NOMcom	NOMB.=s|GENRE=f
eternelle	éternel	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Voulant	vouloir	VERppa	NOMB.=s|GENRE=m
neantmoins	néanmoins	ADVgen	MORPH=empty
nostredict	notredit	ADVgen	MORPH=empty
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
poures	pauvre	ADJqua	NOMB.=p|GENRE=m
ignorans	ignorer	VERppa	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
aucune	aucun	DETind	NOMB.=s|GENRE=f
cognoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
presente	présent	ADJqua	NOMB.=s|GENRE=f
confrairie	confrérie	NOMcom	NOMB.=s|GENRE=f
soyent	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
admonestez	admonester	VERppe	NOMB.=p|GENRE=m
amyablement	aimablement	ADVgen	MORPH=empty
en	en	ADVgen	MORPH=empty
toute	tout	ADJqua	NOMB.=s|GENRE=f
charite	charité	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qu'	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
leur	il	PROper	PERS.=6|NOMB.=s
monstre	montrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
benignement	bénignement	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
clairement	clairement	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
graces	grâce	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
privileges	privilège	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
confrairie	confrérie	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
les	le	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
attirer	attirer	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
induyre	induire	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
estre	être	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donnee	donner	VERppe	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
salut	salut	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
non	non	ADVgen	MORPH=empty
en	en	ADVgen	MORPH=empty
perdition	perdition	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
sauver	sauver	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
vivifier	vivifier	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
non	non	ADVneg	MORPH=empty
point	point	ADVneg	MORPH=empty
pour	pour	PRE	MORPH=empty
destruire	détruire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
tuer	tuer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
nostre	notre	DETpos	NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
tous	tout	PROind	PERS.=6|NOMB.=p|GENRE=m|CAS=n
soyent	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
participans	participer	VERppa	NOMB.=p|GENRE=m
des	de_les	PRE.DETdef	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
thresors	trésor	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
bonte	bonté	NOMcom	NOMB.=s|GENRE=f
qu'	que	PROrel	NOMB.=s|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
eslargit	élargir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
donne	donner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
vrays	vrai	ADJqua	NOMB.=p|GENRE=m
confraires	confrère	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=r
recoyvent	recevoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
et	et	CONcoo	MORPH=empty
prennent	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
ces	ce	DETdem	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
pardons	pardon	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Premierement	premièrement	ADVgen	MORPH=empty
ordonne	ordonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
tous	tout	PROind	PERS.=6|NOMB.=p|GENRE=m|CAS=n
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
des	dès	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
commencement	commencement	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
enrolez	enroler	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
escriptz	écrire	VERppe	NOMB.=p|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
livre	livre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
lesquelz	lequel	PROrel	PERS.=3|NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
filz	fils	NOMcom	NOMB.=s|GENRE=m
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
agreables	agréable	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qu'	que	CONsub	MORPH=empty
en	en	ADVgen	MORPH=empty
ouyant	ouïr	VERppa	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
predication	prédication	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
evangile	évangile	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
comment	comment	ADVgen	MORPH=empty
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
tres	très	ADVgen	MORPH=empty
grande	grand	ADJqua	NOMB.=s|GENRE=f
charite	charité	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donne	donner	VERppe	NOMB.=x|GENRE=x
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
filz	fils	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=i
croyant	croire	VERppa	NOMB.=s|GENRE=m
fermement	fermement	ADVgen	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
evangile	évangile	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mort	mourir	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
noz	notre	DETpos	NOMB.=p|GENRE=m
pechez	péché	VERppe	PERS.=2|NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
resuscite	ressusciter	VERppe	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=4|GENRE=f|CAS=i
justification	justification	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
vifve	vif	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
en	en	ADVgen	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
tous	tout	PROind	PERS.=6|NOMB.=p|GENRE=m|CAS=n
ayent	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
plaine	plein	ADJqua	NOMB.=s|GENRE=f
remission	rémission	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
leurs	leur	DETpos	PERS.=6|NOMB.=p|GENRE=m
pechez	péché	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
crimes	crime	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
cas	cas	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
exces	excès	NOMcom	NOMB.=p|GENRE=m
quelconques	quelconque	PROind	PERS.=6|NOMB.=p|GENRE=m|CAS=n
qu'	que	PROrel	NOMB.=p|GENRE=m|CAS=r
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
soyent	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
pevent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
advenir	advenir	VERinf	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
esleuz	élu	NOMcom	NOMB.=p|GENRE=m
reservez	réserver	VERppe	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
non	non	ADVgen	MORPH=empty
reservez	réserver	VERppe	NOMB.=p|GENRE=m
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
coulpe	coulpe	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
assemblant	assembler	VERppa	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
unissant	unir	VERppa	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
recevant	recevoir	VERppa	NOMB.=s|GENRE=m
nostredict	notredit	ADVgen	MORPH=empty
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
eglise	église	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
vrays	vrai	ADJqua	NOMB.=p|GENRE=m
membres	membre	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
les	le	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
adoptant	adopter	VERppa	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
ses	son	DETpos	PERS.=6|NOMB.=p|GENRE=m
filz	fils	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
heretiers	héritier	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
heretiers	héritier	NOMcom	NOMB.=p|GENRE=m
avec	avec	PRE	MORPH=empty
Jesus	Jésus	NOMcom	NOMB.=s|GENRE=m
les	le	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
faisant	faire	VERppa	MORPH=empty
estre	être	VERinf	MORPH=empty
conjoinctz	conjoindre	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
unys	unir	VERppe	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
union	union	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
les	le	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
faisant	faire	VERppa	NOMB.=p|GENRE=m
participans	participer	VERppa	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Jesuchrist	jesuchrist	NOMpro	NOMB.=s
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
filz	fils	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=m|CAS=i
ilz	il	PROper	PERS.=6|NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
declairez	déclarer	VERppe	NOMB.=p|GENRE=m
estre	être	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
aussi	aussi	ADVgen	MORPH=empty
vrayement	vraiment	ADVgen	NOMB.=p|GENRE=m
confraires	confrère	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
tres	très	ADVgen	MORPH=empty
pure	pur	ADJqua	NOMB.=s|GENRE=f
confrairie	confrérie	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
faictz	faire	VERppe	NOMB.=p|GENRE=m
tous	tout	PROind	PERS.=6|NOMB.=p|GENRE=m|CAS=r
ung	un	DETind	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
duquel	de_lequel	PRE.PROrel	NOMB.=s|GENRE=m
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
chief	chef	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
confraires	confrère	NOMcom	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
membres	membre	NOMcom	NOMB.=p|GENRE=m
l'	le	DETdef	NOMB.=s|GENRE=m
ung	un	DETind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
aultre	autre	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Item	item	ADVgen	MORPH=empty
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
ordonne	ordonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
este	être	VERppe	NOMB.=p|GENRE=m
baptisez	baptiser	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
dessus	dessus	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
viennent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
a	à	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
confrairie	confrérie	NOMcom	NOMB.=s|GENRE=f
faictz	faire	VERppe	NOMB.=p|GENRE=m
confraires	confrère	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
membres	membre	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Jesuchrist	Jésus-Christ	NOMpro	NOMB.=s|GENRE=m
inserez	insérer	VERcjg	MODE=imp|PERS.=5|NOMB.=p
et	et	CONcoo	MORPH=empty
incorporez	incorporer	VERcjg	MODE=imp|PERS.=5|NOMB.=p
en	en	ADVgen	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	MORPH=empty
qu'	que	PROrel	NOMB.=p|GENRE=m|CAS=n
ilz	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=n
prennent	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
faisans	faire	VERppa	NOMB.=p|GENRE=m
confession	confession	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
protestation	protestation	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
profession	profession	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
vivre	vivre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
mourir	mourir	VERinf	MORPH=empty
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
estant	être	VERppa	NOMB.=p|GENRE=m
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
disciples	disciple	NOMcom	NOMB.=p|GENRE=m
le	il	PROper	NOMB.=s|GENRE=m|CAS=r
suyvre	suivre	VERinf	MORPH=empty
tenant	tenir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
gardant	garder	VERppa	NOMB.=p|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
evangile	évangile	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
portant	porter	VERppa	NOMB.=p|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
croix	croix	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toutes	tout	DETind	NOMB.=p|GENRE=f
tribulations	tribulation	NOMcom	NOMB.=p|GENRE=f
qu'	que	PROrel	NOMB.=p|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
plaira	plaire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=4|NOMB.=p|GENRE=m
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
leur	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=i
envoyer	envoyer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
